"O01CT000701JW27153","274",
"O01CT000701JW27296","394",
"O01CT000701JW27217","328",
"O01CT000701JW27615","693",
"O01CT000701JW27132","256",
"O01CT000701JW27673","750",
"O01CT000701JW27190","302",
"O01CT000701JW27105","234",
"O01CT000701JW27652","729",
"O01CT000701JW27169","282 / 146",
"O01CT000701JW27084","214",
"O01CT000701JW27631","708",
"O01CT000701JW27148","272",
"O01CT000701JW27063","194",
"O01CT000701JW27610","688",
"O01CT000701JW27604","683",
"O01CT000701JW27127","252",
"O01CT000701JW27525","607",
"O01CT000701JW27042","175",
"O01CT000701JW27668","745",
"O01CT000701JW27583","663",
"O01CT000701JW27106","235",
"O01CT000701JW27100","229",
"O01CT000701JW27021","156",
"O01CT000701JW27647","724",
"O01CT000701JW27562","644",
"O01CT000701JW27079","209",
"O01CT000701JW26994","132",
"O01CT000701JW27626","703",
"O01CT000701JW26915","61",
"O01CT000701JW27541","623",
"O01CT000701JW27058","189",
"O01CT000701JW26973","112",
"O01CT000701JW27599","678",
"O01CT000701JW27520","602",
"O01CT000701JW27037","170",
"O01CT000701JW27435","521",
"O01CT000701JW26952","94",
"O01CT000701JW27578","658",
"O01CT000701JW27493","576",
"O01CT000701JW27414","501",
"O01CT000701JW26931","75",
"O01CT000701JW27557","639",
"O01CT000701JW27472","556",
"O01CT000701JW26989","127",
"O01CT000701JW26910","56",
"O01CT000701JW26904","50",
"O01CT000701JW27536","618",
"O01CT000701JW26825","11.38",
"O01CT000701JW27451","535",
"O01CT000701JW26968","108",
"O01CT000701JW26883","34",
"O01CT000701JW27430","516 / 288",
"O01CT000701JW26947","90",
"O01CT000701JW27345","437",
"O01CT000701JW27488","571",
"O01CT000701JW27409","496",
"O01CT000701JW27403","490",
"O01CT000701JW27324","420",
"O01CT000701JW26841","12",
"O01CT000701JW27467","551",
"O01CT000701JW27382","469",
"O01CT000701JW26899","47",
"O01CT000701JW26820","11.34",
"O01CT000701JW27446","530",
"O01CT000701JW26878","31",
