"nodeId","D",
"O00CR00084CZ281595","2813",
"O00CR00084CZ283741","4912",
"O00CR00084CZ282046","3255",
"O00CR00084CZ284001","5169",
"O00CR00084CZ284335","5440",
"O00CR00084CZ282306","3492",
"O00CR00084CZ284595","5626",
"O00CR00084CZ282757","3942",
"O00CR00084CZ282542","3727",
"O00CR00084CZ283017","4200",
"O00CR00084CZ280964","2222",
"O00CR00084CZ283253","4436",
"O00CR00084CZ281558","2778",
"O00CR00084CZ283513","4696",
"O00CR00084CZ283964","5132",
"O00CR00084CZ281460","2688",
"O00CR00084CZ284558","5607",
"O00CR00084CZ282171","3363",
"O00CR00084CZ284460","5539",
"O00CR00084CZ280927","2185",
"O00CR00084CZ282882","4066",
"O00CR00084CZ281187","2428",
"O00CR00084CZ283476","4660",
"O00CR00084CZ280829","2097",
"O00CR00084CZ281089","2332",
"O00CR00084CZ283927","5095",
"O00CR00084CZ281423","2656",
"O00CR00084CZ281898","3108",
"O00CR00084CZ284187","5296",
"O00CR00084CZ281683","2901-1",
"O00CR00084CZ283829","4999",
"O00CR00084CZ281800","3015",
"O00CR00084CZ282134","3334",
"O00CR00084CZ284089","5235",
"O00CR00084CZ284423","5517",
"O00CR00084CZ284898","5859",
"O00CR00084CZ282394","3574",
"O00CR00084CZ284683","5705",
"O00CR00084CZ282845","4029",
"O00CR00084CZ284800","5790",
"O00CR00084CZ280816","2084",
"O00CR00084CZ282630","3815",
"O00CR00084CZ283105","4288",
"O00CR00084CZ281052","0",
"O00CR00084CZ283341","4524",
"O00CR00084CZ283816","4986",
"O00CR00084CZ281312","2549",
"O00CR00084CZ281646","2864",
"O00CR00084CZ283601","4782",
"O00CR00084CZ281763","2979",
"O00CR00084CZ284312","5417",
"O00CR00084CZ284646","5670",
"O00CR00084CZ282617","3802",
"O00CR00084CZ284763","5760",
"O00CR00084CZ282259","3449",
"O00CR00084CZ283068","4251",
"O00CR00084CZ282970","4153",
"O00CR00084CZ281275","2514",
"O00CR00084CZ283564","4746",
"O00CR00084CZ281726","2942",
"O00CR00084CZ281986","3195",
"O00CR00084CZ284275","5380",
"O00CR00084CZ284726","5727",
"O00CR00084CZ282222","3413",
"O00CR00084CZ284986","5931",
"O00CR00084CZ282482","3663",
"O00CR00084CZ282933","4117",
"O00CR00084CZ280904","2163",
"O00CR00084CZ283193","4376",
"O00CR00084CZ283527","4710",
"O00CR00084CZ281498","2719",
"O00CR00084CZ281140","2382",
"O00CR00084CZ283429","4613",
"O00CR00084CZ283904","5072",
"O00CR00084CZ281400","2636",
"O00CR00084CZ284238","5345",
"O00CR00084CZ283689","4860",
"O00CR00084CZ284498","5570",
"O00CR00084CZ281851","3062",
"O00CR00084CZ282111","3320",
"O00CR00084CZ284400","5500",
"O00CR00084CZ282705","3890",
"O00CR00084CZ284851","5824",
"O00CR00084CZ283156","4339",
"O00CR00084CZ283416","4601",
"O00CR00084CZ280769","2048",
"O00CR00084CZ283867","5035",
"O00CR00084CZ281363","2599",
"O00CR00084CZ283652","4824",
"O00CR00084CZ283769","4939",
"O00CR00084CZ282074","3283",
"O00CR00084CZ284363","5468",
"O00CR00084CZ282668","3853",
"O00CR00084CZ282785","3969",
"O00CR00084CZ282570","3755",
"O00CR00084CZ280732","2011",
"O00CR00084CZ283021","4204",
"O00CR00084CZ280992","2250",
"O00CR00084CZ281326","2563",
"O00CR00084CZ283281","4464",
"O00CR00084CZ281586","2804",
"O00CR00084CZ283732","4903",
"O00CR00084CZ282037","3246",
"O00CR00084CZ283992","5160",
"O00CR00084CZ284326","5431",
"O00CR00084CZ282297","3485",
"O00CR00084CZ284586","5622",
"O00CR00084CZ281939","3149",
"O00CR00084CZ282748","3933",
"O00CR00084CZ282199","3390",
"O00CR00084CZ282533","3717",
"O00CR00084CZ283008","4191",
"O00CR00084CZ284939","5892",
"O00CR00084CZ280955","2213",
"O00CR00084CZ282910","4094",
"O00CR00084CZ283244","4427",
"O00CR00084CZ281215","2456",
"O00CR00084CZ283504","4687",
"O00CR00084CZ283955","5123",
"O00CR00084CZ281451","2679",
"O00CR00084CZ284215","5323",
"O00CR00084CZ281711","2928",
"O00CR00084CZ282162","3355",
"O00CR00084CZ284711","5721",
"O00CR00084CZ282873","4057",
"O00CR00084CZ281178","2419",
"O00CR00084CZ283467","4651",
"O00CR00084CZ280820","2088",
"O00CR00084CZ281080","2325",
"O00CR00084CZ283369","4552",
"O00CR00084CZ284178","5288",
"O00CR00084CZ281674","2893",
"O00CR00084CZ283820","4990",
"O00CR00084CZ281791","3006",
"O00CR00084CZ282125","3330",
"O00CR00084CZ284080","5226",
"O00CR00084CZ282385","3565",
"O00CR00084CZ284674","5698",
"O00CR00084CZ282836","4020",
"O00CR00084CZ284791","5782",
"O00CR00084CZ280807","2075",
"O00CR00084CZ282621","3806",
"O00CR00084CZ283096","4279",
"O00CR00084CZ281043","2301",
"O00CR00084CZ283332","4515",
"O00CR00084CZ283807","4977",
"O00CR00084CZ281303","2540",
"O00CR00084CZ281637","2855",
"O00CR00084CZ283592","4773",
"O00CR00084CZ281754","2970",
"O00CR00084CZ284043","5198",
"O00CR00084CZ281539","2760",
"O00CR00084CZ282014","3223",
"O00CR00084CZ284303","5408",
"O00CR00084CZ284637","5661",
"O00CR00084CZ282608","3793",
"O00CR00084CZ284754","5751",
"O00CR00084CZ282250","3440",
"O00CR00084CZ284539","5596",
"O00CR00084CZ285014","5959",
"O00CR00084CZ282510","3692",
"O00CR00084CZ282961","4144",
"O00CR00084CZ281266","2505",
"O00CR00084CZ283555","4737",
"O00CR00084CZ281977","3186",
"O00CR00084CZ284266","5372",
"O00CR00084CZ281879","3090",
"O00CR00084CZ284977","5923",
"O00CR00084CZ282473","3654",
"O00CR00084CZ282924","4108",
"O00CR00084CZ284879","5844",
"O00CR00084CZ280895","2154",
"O00CR00084CZ283184","4367",
"O00CR00084CZ281131","2373",
"O00CR00084CZ283420","4604",
"O00CR00084CZ283895","5063",
"O00CR00084CZ281391","2627",
"O00CR00084CZ283680","4851",
"O00CR00084CZ281842","3054",
"O00CR00084CZ282102","3311",
"O00CR00084CZ282436","3616",
"O00CR00084CZ284391","5494",
"O00CR00084CZ282696","3881",
"O00CR00084CZ284842","5817",
"O00CR00084CZ280858","2123",
"O00CR00084CZ282813","3997",
"O00CR00084CZ283147","4330",
"O00CR00084CZ281118","2360",
"O00CR00084CZ283407","4592",
"O00CR00084CZ280760","2039",
"O00CR00084CZ283049","4232",
"O00CR00084CZ283858","5027",
"O00CR00084CZ281354","2590",
"O00CR00084CZ283309","4492",
"O00CR00084CZ283643","4815",
"O00CR00084CZ284118","5259",
"O00CR00084CZ281614","2832",
"O00CR00084CZ283760","4931",
"O00CR00084CZ282065","3274",
"O00CR00084CZ284354","5459",
"O00CR00084CZ284614","5645",
"O00CR00084CZ282561","3746",
"O00CR00084CZ280723","2002",
"O00CR00084CZ280983","2240",
"O00CR00084CZ283272","4455",
"O00CR00084CZ281577","2795",
"O00CR00084CZ283723","4894",
"O00CR00084CZ281219","2460",
"O00CR00084CZ282028","3237",
"O00CR00084CZ283983","5151",
"O00CR00084CZ282288","3476",
"O00CR00084CZ284577","5618",
"O00CR00084CZ281930","3140",
"O00CR00084CZ284219","5327",
"O00CR00084CZ282190","3381",
"O00CR00084CZ282524","3706",
"O00CR00084CZ284479","5554",
"O00CR00084CZ280946","2204",
"O00CR00084CZ282901","4085",
"O00CR00084CZ283235","4418",
"O00CR00084CZ281206","2447",
"O00CR00084CZ283495","4678",
"O00CR00084CZ283946","5114",
"O00CR00084CZ281442","2670",
"O00CR00084CZ281917","3127",
"O00CR00084CZ284206","5314",
"O00CR00084CZ281702","2919",
"O00CR00084CZ282153","3347",
"O00CR00084CZ282413","3593",
"O00CR00084CZ282864","4048",
"O00CR00084CZ282649","3834",
"O00CR00084CZ283458","4642",
"O00CR00084CZ283718","4889",
"O00CR00084CZ281071","2318",
"O00CR00084CZ283360","4543",
"O00CR00084CZ281665","2884",
"O00CR00084CZ281782","2997",
"O00CR00084CZ284071","5219",
"O00CR00084CZ282376","3556",
"O00CR00084CZ284665","5689",
"O00CR00084CZ282827","4011",
"O00CR00084CZ284782","5773",
"O00CR00084CZ280798","2067",
"O00CR00084CZ283087","4270",
"O00CR00084CZ282729","3914",
"O00CR00084CZ281034","2292",
"O00CR00084CZ282989","4172",
"O00CR00084CZ283323","4506",
"O00CR00084CZ283798","4968",
"O00CR00084CZ281294","2532",
"O00CR00084CZ281628","2846",
"O00CR00084CZ283583","4764",
"O00CR00084CZ281745","2961",
"O00CR00084CZ284034","5191",
"O00CR00084CZ281530","2751",
"O00CR00084CZ282005","3213",
"O00CR00084CZ284294","5399",
"O00CR00084CZ284628","5655",
"O00CR00084CZ284745","5742",
"O00CR00084CZ282241","3431",
"O00CR00084CZ284530","5593",
"O00CR00084CZ285005","5949",
"O00CR00084CZ282501","3682",
"O00CR00084CZ282952","4135",
"O00CR00084CZ281257","2496",
"O00CR00084CZ283212","4395",
"O00CR00084CZ283546","4728",
"O00CR00084CZ281517","2737",
"O00CR00084CZ281159","2401",
"O00CR00084CZ281968","3177",
"O00CR00084CZ284257","5363",
"O00CR00084CZ281870","3081",
"O00CR00084CZ284870","5835",
"O00CR00084CZ280886","2145",
"O00CR00084CZ283175","4358",
"O00CR00084CZ281122","2364",
"O00CR00084CZ283886","5054",
"O00CR00084CZ281382","2618",
"O00CR00084CZ283671","4842",
"O00CR00084CZ281833","345",
"O00CR00084CZ282093","3302",
"O00CR00084CZ282427","3607",
"O00CR00084CZ284382","5485",
"O00CR00084CZ282687","3872",
"O00CR00084CZ284833","5810",
"O00CR00084CZ282329","3512",
"O00CR00084CZ282804","3988",
"O00CR00084CZ283138","4321",
"O00CR00084CZ282589","3774",
"O00CR00084CZ283398","4583",
"O00CR00084CZ280751","2030",
"O00CR00084CZ283040","4223",
"O00CR00084CZ281011","2269",
"O00CR00084CZ281345","2581",
"O00CR00084CZ283300","4483",
"O00CR00084CZ283634","4806",
"O00CR00084CZ281605","2823",
"O00CR00084CZ283751","4922",
"O00CR00084CZ282056","3264",
"O00CR00084CZ284011","5179",
"O00CR00084CZ284345","5450",
"O00CR00084CZ282316","3501",
"O00CR00084CZ284605","5635",
"O00CR00084CZ282767","3952",
"O00CR00084CZ282552","3737",
"O00CR00084CZ280974","2231",
"O00CR00084CZ283263","4446",
"O00CR00084CZ281568","2786",
"O00CR00084CZ283974","5142",
"O00CR00084CZ281470","2697",
"O00CR00084CZ284568","5612",
"O00CR00084CZ281921","3131",
"O00CR00084CZ282181","3372",
"O00CR00084CZ280937","2195",
"O00CR00084CZ282892","4076",
"O00CR00084CZ283226","4409",
"O00CR00084CZ281197","2438",
"O00CR00084CZ283486","4669",
"O00CR00084CZ280839","2106",
"O00CR00084CZ281099","2342",
"O00CR00084CZ283937","5105",
"O00CR00084CZ281433","2661",
"O00CR00084CZ281908","3118",
"O00CR00084CZ284197","5305",
"O00CR00084CZ281693","2910",
"O00CR00084CZ283839","5009",
"O00CR00084CZ281810","3023",
"O00CR00084CZ284099","5245",
"O00CR00084CZ284433","5523",
"O00CR00084CZ284908","5867",
"O00CR00084CZ282404","3584",
"O00CR00084CZ284693","5715",
"O00CR00084CZ282855","4039",
"O00CR00084CZ284810","5798",
"O00CR00084CZ282640","3825",
"O00CR00084CZ283115","4298",
"O00CR00084CZ281062","2311",
"O00CR00084CZ283351","4534",
"O00CR00084CZ281656","2875",
"O00CR00084CZ281773","2988",
"O00CR00084CZ282367","3546",
"O00CR00084CZ284656","5680",
"O00CR00084CZ284773","5766",
"O00CR00084CZ282269","3457",
"O00CR00084CZ283078","4261",
"O00CR00084CZ282720","3905",
"O00CR00084CZ281025","2283",
"O00CR00084CZ282980","4164",
"O00CR00084CZ281285","2523",
"O00CR00084CZ283574","4755",
"O00CR00084CZ281736","2952",
"O00CR00084CZ284025","5188",
"O00CR00084CZ281521","2741",
"O00CR00084CZ281996","3205",
"O00CR00084CZ284285","5390",
"O00CR00084CZ284736","5734",
"O00CR00084CZ282232","3422",
"O00CR00084CZ284996","5940",
"O00CR00084CZ282492","3673",
"O00CR00084CZ280914","2172",
"O00CR00084CZ281248","2487",
"O00CR00084CZ283203","4386",
"O00CR00084CZ283537","4719",
"O00CR00084CZ281508","2729",
"O00CR00084CZ281150","2392",
"O00CR00084CZ283439","4623",
"O00CR00084CZ283914","5081",
"O00CR00084CZ281410","2646",
"O00CR00084CZ284248","5355",
"O00CR00084CZ283699","4870",
"O00CR00084CZ284508","5579",
"O00CR00084CZ281861","3072",
"O00CR00084CZ284410","5510",
"O00CR00084CZ282715","3900",
"O00CR00084CZ284861","0",
"O00CR00084CZ283166","4349",
"O00CR00084CZ280779","2058",
"O00CR00084CZ283877","5045",
"O00CR00084CZ281373","2609",
"O00CR00084CZ283662","4833",
"O00CR00084CZ281824","3036",
"O00CR00084CZ283779","4949",
"O00CR00084CZ282084","3293",
"O00CR00084CZ284373","5478",
"O00CR00084CZ282678","3863",
"O00CR00084CZ284824","5803",
"O00CR00084CZ282320","3505",
"O00CR00084CZ282795","3979",
"O00CR00084CZ282580","3765",
"O00CR00084CZ280742","2021",
"O00CR00084CZ283031","4214",
"O00CR00084CZ281002","2260",
"O00CR00084CZ281336","2573",
"O00CR00084CZ283291","4474",
"O00CR00084CZ283625","4797",
"O00CR00084CZ281596","2814",
"O00CR00084CZ283742","4913",
"O00CR00084CZ282047","3256",
"O00CR00084CZ284002","5170",
"O00CR00084CZ284336","5441",
"O00CR00084CZ282307","3493",
"O00CR00084CZ284596","5627",
"O00CR00084CZ281949","3159",
"O00CR00084CZ282758","3943",
"O00CR00084CZ282209","3400",
"O00CR00084CZ282543","3728",
"O00CR00084CZ283018","4201",
"O00CR00084CZ284949","5901",
"O00CR00084CZ280965","2223",
"O00CR00084CZ283254","0",
"O00CR00084CZ283514","4697",
"O00CR00084CZ283965","5133",
"O00CR00084CZ281461","2689",
"O00CR00084CZ282172","3364",
"O00CR00084CZ284461","5540",
"O00CR00084CZ280928","2186",
"O00CR00084CZ282883","4067",
"O00CR00084CZ281188","2429",
"O00CR00084CZ283477","4661",
"O00CR00084CZ280830","2098",
"O00CR00084CZ283119","4302",
"O00CR00084CZ281090","2333",
"O00CR00084CZ283928","5096",
"O00CR00084CZ281424","2657",
"O00CR00084CZ283379","4566",
"O00CR00084CZ284188","5297",
"O00CR00084CZ281684","2901-2",
"O00CR00084CZ283830","5000",
"O00CR00084CZ281801","3016",
"O00CR00084CZ282135","3335",
"O00CR00084CZ284090","5236",
"O00CR00084CZ284424","5518",
"O00CR00084CZ282395","3575",
"O00CR00084CZ284684","5706",
"O00CR00084CZ282846","4030",
"O00CR00084CZ284801","5791",
"O00CR00084CZ280817","2085",
"O00CR00084CZ282631","3816",
"O00CR00084CZ283106","4289",
"O00CR00084CZ281053","0",
"O00CR00084CZ283342","4525/2526",
"O00CR00084CZ283817","4987",
"O00CR00084CZ281313","2550",
"O00CR00084CZ281647","2866",
"O00CR00084CZ283602","4783",
"O00CR00084CZ281764","2980",
"O00CR00084CZ284053","5205",
"O00CR00084CZ281549","2769",
"O00CR00084CZ284313","5418",
"O00CR00084CZ284647","5671",
"O00CR00084CZ282618","3803",
"O00CR00084CZ284764","5761",
"O00CR00084CZ282260","3450",
"O00CR00084CZ284549","5603",
"O00CR00084CZ282971","4154",
"O00CR00084CZ281276","2515",
"O00CR00084CZ283565","4747",
"O00CR00084CZ281727","2943",
"O00CR00084CZ281987","3196",
"O00CR00084CZ284276","5381",
"O00CR00084CZ281889","3100",
"O00CR00084CZ282223","3414",
"O00CR00084CZ284987","5932",
"O00CR00084CZ282483","3664",
"O00CR00084CZ282934","4118",
"O00CR00084CZ284889","5851",
"O00CR00084CZ280905","2164",
"O00CR00084CZ283194","4377",
"O00CR00084CZ283528","4711",
"O00CR00084CZ281141","2383",
"O00CR00084CZ283430","4614",
"O00CR00084CZ283905","5073",
"O00CR00084CZ281401","2637",
"O00CR00084CZ283690","4861",
"O00CR00084CZ281852","3063",
"O00CR00084CZ282112","3321",
"O00CR00084CZ284401","5501",
"O00CR00084CZ282706","3891",
"O00CR00084CZ284852","5825",
"O00CR00084CZ280868","2131",
"O00CR00084CZ283157","4340",
"O00CR00084CZ283417","4602",
"O00CR00084CZ280770","2049",
"O00CR00084CZ283059","4242",
"O00CR00084CZ283868","5036",
"O00CR00084CZ281364","2600",
"O00CR00084CZ283653","4825",
"O00CR00084CZ283770","4940",
"O00CR00084CZ282075","3284",
"O00CR00084CZ284364","5469",
"O00CR00084CZ282786","3970",
"O00CR00084CZ282571","3756",
"O00CR00084CZ280733","2012",
"O00CR00084CZ283022","4205",
"O00CR00084CZ280993","2251",
"O00CR00084CZ281327","2564",
"O00CR00084CZ283282","4465",
"O00CR00084CZ281587","2805",
"O00CR00084CZ283733","4904",
"O00CR00084CZ281229","2470",
"O00CR00084CZ282038","3247",
"O00CR00084CZ283993","5161",
"O00CR00084CZ281489","2713",
"O00CR00084CZ284327","5432",
"O00CR00084CZ281940","3150",
"O00CR00084CZ284229","5336",
"O00CR00084CZ282200","3391",
"O00CR00084CZ282534","3718",
"O00CR00084CZ284489","5563",
"O00CR00084CZ284940","5893",
"O00CR00084CZ280956","2214",
"O00CR00084CZ282911","4095",
"O00CR00084CZ283245","4428",
"O00CR00084CZ281216","2457",
"O00CR00084CZ283505","4688",
"O00CR00084CZ283956","5124",
"O00CR00084CZ281452","2680",
"O00CR00084CZ284216","5324",
"O00CR00084CZ281712","2929",
"O00CR00084CZ282163","3356",
"O00CR00084CZ284452","5536",
"O00CR00084CZ282874","4058",
"O00CR00084CZ282659","3844",
"O00CR00084CZ283468","4652",
"O00CR00084CZ280821","2089",
"O00CR00084CZ281081","2326",
"O00CR00084CZ283370","4553",
"O00CR00084CZ281675","2894",
"O00CR00084CZ283821","4991",
"O00CR00084CZ281792","3007",
"O00CR00084CZ282126","3331",
"O00CR00084CZ284081","5227",
"O00CR00084CZ282386","3566",
"O00CR00084CZ284675","5699",
"O00CR00084CZ282837","4021",
"O00CR00084CZ284792","5783",
"O00CR00084CZ280808","2076",
"O00CR00084CZ282622","3807",
"O00CR00084CZ283097","4280",
"O00CR00084CZ282739","3924",
"O00CR00084CZ281044","2302",
"O00CR00084CZ282999","4182",
"O00CR00084CZ283333","4516",
"O00CR00084CZ283808","4978",
"O00CR00084CZ281304","2541",
"O00CR00084CZ281638","2856",
"O00CR00084CZ283593","4774",
"O00CR00084CZ281755","2971",
"O00CR00084CZ284044","5199",
"O00CR00084CZ281540","2761",
"O00CR00084CZ282015","3224",
"O00CR00084CZ284304","5409",
"O00CR00084CZ284638","5662",
"O00CR00084CZ284755","5752",
"O00CR00084CZ282251","3441",
"O00CR00084CZ284540","5597",
"O00CR00084CZ285015","5960",
"O00CR00084CZ282511","0",
"O00CR00084CZ282962","4145",
"O00CR00084CZ281267","2506",
"O00CR00084CZ283556","4738",
"O00CR00084CZ281169","2411",
"O00CR00084CZ281978","3187",
"O00CR00084CZ284267","5373",
"O00CR00084CZ281880","3091",
"O00CR00084CZ284169","5280",
"O00CR00084CZ282474","3655",
"O00CR00084CZ282925","4109",
"O00CR00084CZ280896","2155",
"O00CR00084CZ283185","4368",
"O00CR00084CZ281132","2374",
"O00CR00084CZ283421","4605",
"O00CR00084CZ283896","5064",
"O00CR00084CZ281392","2628",
"O00CR00084CZ283681","4852",
"O00CR00084CZ281843","3055",
"O00CR00084CZ282103","3312",
"O00CR00084CZ282437","3617",
"O00CR00084CZ282697","3882",
"O00CR00084CZ284843","5818",
"O00CR00084CZ282339","3520",
"O00CR00084CZ282814","3998",
"O00CR00084CZ283148","4331",
"O00CR00084CZ282599","3784",
"O00CR00084CZ283408","4593",
"O00CR00084CZ280761","2040",
"O00CR00084CZ283050","4233",
"O00CR00084CZ281355","2591",
"O00CR00084CZ283310","4493",
"O00CR00084CZ283644","4816",
"O00CR00084CZ281615","2833",
"O00CR00084CZ283761","4932",
"O00CR00084CZ282066","3275",
"O00CR00084CZ284355","5460",
"O00CR00084CZ284615","5646",
"O00CR00084CZ282777","3961",
"O00CR00084CZ282562","3747",
"O00CR00084CZ280724","2003",
"O00CR00084CZ280984","2241",
"O00CR00084CZ283273","4456",
"O00CR00084CZ281578","2796",
"O00CR00084CZ283724","4895",
"O00CR00084CZ281220","2461",
"O00CR00084CZ283984","5152",
"O00CR00084CZ281480","2706",
"O00CR00084CZ281931","3141",
"O00CR00084CZ284220","5328",
"O00CR00084CZ282191","3382",
"O00CR00084CZ282525","3707",
"O00CR00084CZ284480","5555",
"O00CR00084CZ284931","5884",
"O00CR00084CZ280947","2205",
"O00CR00084CZ282902","4086",
"O00CR00084CZ283236","4419",
"O00CR00084CZ281207","2448",
"O00CR00084CZ283496","4679",
"O00CR00084CZ280849","2116",
"O00CR00084CZ281109","2351",
"O00CR00084CZ283947","5115",
"O00CR00084CZ281443","2671",
"O00CR00084CZ281918","3128",
"O00CR00084CZ284207","5315",
"O00CR00084CZ281703","2920",
"O00CR00084CZ283849","5018",
"O00CR00084CZ282154","3348",
"O00CR00084CZ284109","5254",
"O00CR00084CZ284443","5531",
"O00CR00084CZ284918","5875",
"O00CR00084CZ282414","3594",
"O00CR00084CZ284703","5719",
"O00CR00084CZ282865","4049",
"O00CR00084CZ282650","3835",
"O00CR00084CZ281072","2319",
"O00CR00084CZ283361","4544",
"O00CR00084CZ281666","2885",
"O00CR00084CZ281783","2998",
"O00CR00084CZ284072","5220",
"O00CR00084CZ282377","3557",
"O00CR00084CZ284666","5690",
"O00CR00084CZ282019","3229",
"O00CR00084CZ282828","4012",
"O00CR00084CZ284783","5774",
"O00CR00084CZ282279","3467",
"O00CR00084CZ283088","4271",
"O00CR00084CZ282730","3915",
"O00CR00084CZ281035","2293",
"O00CR00084CZ282990","4173",
"O00CR00084CZ283324","4507",
"O00CR00084CZ283584","4765",
"O00CR00084CZ281746","2962",
"O00CR00084CZ284035","5192",
"O00CR00084CZ281531","2752",
"O00CR00084CZ282006","3215",
"O00CR00084CZ284295","5400",
"O00CR00084CZ284746","5743",
"O00CR00084CZ282242","3432",
"O00CR00084CZ285006","5950",
"O00CR00084CZ282502","3683",
"O00CR00084CZ282953","4136",
"O00CR00084CZ281258","2497",
"O00CR00084CZ283213","4396",
"O00CR00084CZ283547","4729",
"O00CR00084CZ281518","2738",
"O00CR00084CZ281160","2402",
"O00CR00084CZ283449","4633",
"O00CR00084CZ284258","5364",
"O00CR00084CZ283709","4880",
"O00CR00084CZ284518","5587",
"O00CR00084CZ281871","3082",
"O00CR00084CZ284160","5272",
"O00CR00084CZ284871","5836",
"O00CR00084CZ280887","2146",
"O00CR00084CZ283176","4359",
"O00CR00084CZ281123","2365",
"O00CR00084CZ283887","5055",
"O00CR00084CZ281383","2619",
"O00CR00084CZ283672","4843",
"O00CR00084CZ281834","346",
"O00CR00084CZ283789","4959",
"O00CR00084CZ281619","2838",
"O00CR00084CZ282094","3303",
"O00CR00084CZ282428","3608",
"O00CR00084CZ284383","5486",
"O00CR00084CZ282688","3873",
"O00CR00084CZ284834","5811",
"O00CR00084CZ282330","3513",
"O00CR00084CZ282805","3989",
"O00CR00084CZ282590","3775",
"O00CR00084CZ280752","2031",
"O00CR00084CZ283041","4224",
"O00CR00084CZ281012","2270",
"O00CR00084CZ281346","2582",
"O00CR00084CZ283301","4484",
"O00CR00084CZ283635","4807",
"O00CR00084CZ281606","2824",
"O00CR00084CZ283752","4923",
"O00CR00084CZ282057","3266",
"O00CR00084CZ284012","5180",
"O00CR00084CZ284346","5451",
"O00CR00084CZ282317","3502",
"O00CR00084CZ284606","5636",
"O00CR00084CZ282768","3953",
"O00CR00084CZ282553","3738",
"O00CR00084CZ284959","5910",
"O00CR00084CZ280975","2232",
"O00CR00084CZ283264","4447",
"O00CR00084CZ283975","5143",
"O00CR00084CZ281471","2698",
"O00CR00084CZ281922","3132",
"O00CR00084CZ282182","3373",
"O00CR00084CZ284471","5548",
"O00CR00084CZ284922","5876",
"O00CR00084CZ280938","2196",
"O00CR00084CZ282893","4077",
"O00CR00084CZ283227","4410",
"O00CR00084CZ281198","2439",
"O00CR00084CZ283487","4670",
"O00CR00084CZ280840","2107",
"O00CR00084CZ283129","4312",
"O00CR00084CZ281100","2343",
"O00CR00084CZ283938","5106",
"O00CR00084CZ281434","2662",
"O00CR00084CZ283389","4575",
"O00CR00084CZ284198","5306",
"O00CR00084CZ281694","2911",
"O00CR00084CZ283840","5010",
"O00CR00084CZ281811","3024",
"O00CR00084CZ282145","3339",
"O00CR00084CZ284434","5524",
"O00CR00084CZ282405","3585",
"O00CR00084CZ284694","5716",
"O00CR00084CZ282856","4040",
"O00CR00084CZ284811","5799",
"O00CR00084CZ282641","3826",
"O00CR00084CZ283116","4299",
"O00CR00084CZ281063","2312",
"O00CR00084CZ283352","4535",
"O00CR00084CZ281657","2876",
"O00CR00084CZ283612","4787",
"O00CR00084CZ281774","2989",
"O00CR00084CZ284063","5210",
"O00CR00084CZ281559","2779",
"O00CR00084CZ282368","3547",
"O00CR00084CZ284657","5681",
"O00CR00084CZ282270","3458",
"O00CR00084CZ282721","3906",
"O00CR00084CZ281026","2284",
"O00CR00084CZ282981","4165",
"O00CR00084CZ281286","2524",
"O00CR00084CZ283575","4756",
"O00CR00084CZ281737","2953",
"O00CR00084CZ281522","2742",
"O00CR00084CZ281997","3206",
"O00CR00084CZ284286","5391",
"O00CR00084CZ281899","3109",
"O00CR00084CZ282233","3423",
"O00CR00084CZ284522","5590",
"O00CR00084CZ284997","5941",
"O00CR00084CZ282493","3674",
"O00CR00084CZ282944","4127",
"O00CR00084CZ284899","5860",
"O00CR00084CZ280915","2173",
"O00CR00084CZ283204","4387",
"O00CR00084CZ283538","4720",
"O00CR00084CZ281151","2393",
"O00CR00084CZ283440","4624",
"O00CR00084CZ283915","5082",
"O00CR00084CZ281411","2647",
"O00CR00084CZ283700","4871",
"O00CR00084CZ281862","3073",
"O00CR00084CZ284151","5265",
"O00CR00084CZ282716","3901",
"O00CR00084CZ284862","0",
"O00CR00084CZ280878","2137",
"O00CR00084CZ283167","4350",
"O00CR00084CZ280780","2059",
"O00CR00084CZ283069","4252",
"O00CR00084CZ283878","5046",
"O00CR00084CZ281374","2610",
"O00CR00084CZ283663","4834",
"O00CR00084CZ281825","3037",
"O00CR00084CZ283780","4950",
"O00CR00084CZ282085","3294",
"O00CR00084CZ284374","5479",
"O00CR00084CZ284825","5804",
"O00CR00084CZ282321","3506",
"O00CR00084CZ282796","3980",
"O00CR00084CZ282581","3766",
"O00CR00084CZ280743","2022",
"O00CR00084CZ283032","4215",
"O00CR00084CZ281003","2261",
"O00CR00084CZ281337","2574",
"O00CR00084CZ283292","4475",
"O00CR00084CZ283626","4798",
"O00CR00084CZ281597","2815",
"O00CR00084CZ283743","4914",
"O00CR00084CZ281239","2479",
"O00CR00084CZ282048","3257",
"O00CR00084CZ284003","5171",
"O00CR00084CZ281499","2720",
"O00CR00084CZ284337","5442",
"O00CR00084CZ282308","3494",
"O00CR00084CZ284597","5628",
"O00CR00084CZ281950","3160",
"O00CR00084CZ284239","5346",
"O00CR00084CZ282210","3401",
"O00CR00084CZ282544","3729",
"O00CR00084CZ284950","5902",
"O00CR00084CZ280966","2224",
"O00CR00084CZ283255","4437",
"O00CR00084CZ283515","4698",
"O00CR00084CZ283966","5134",
"O00CR00084CZ281462","2690",
"O00CR00084CZ282173","3365",
"O00CR00084CZ282884","4068",
"O00CR00084CZ282669","3854",
"O00CR00084CZ283478","4662",
"O00CR00084CZ280831","2099",
"O00CR00084CZ283120","4303",
"O00CR00084CZ281091","2334",
"O00CR00084CZ283380","4567",
"O00CR00084CZ281685","2902",
"O00CR00084CZ283831","5001",
